QX1410	IPR_accession	IPR_description	GO_ID	N2_orthologs
QX1410.18643	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524(InterPro)|GO:0016020(InterPro)|GO:0055085(InterPro)|GO:0140359(InterPro)	pgp-14
QX1410.18643	IPR017871	ABC transporter-like, conserved site	GO:0005524(InterPro)|GO:0016887(InterPro)	pgp-14
QX1410.2083	IPR000953	Chromo/chromo shadow domain	-	WBGene00008408
QX1410.2083	IPR000953	Chromo/chromo shadow domain	-	WBGene00008408
QX1410.2083	IPR025995	RNA binding activity-knot of a chromodomain	-	WBGene00008408
QX1410.2083	IPR025995	RNA binding activity-knot of a chromodomain	-	WBGene00008408
QX1410.2083	IPR016197	Chromo-like domain superfamily	-	WBGene00008408
QX1410.2083	IPR000182	GNAT domain	GO:0016747(InterPro)	WBGene00008408
QX1410.2083	IPR016197	Chromo-like domain superfamily	-	WBGene00008408
QX1410.2083	IPR000182	GNAT domain	GO:0016747(InterPro)	WBGene00008408
QX1410.2083	IPR016181	Acyl-CoA N-acyltransferase	-	WBGene00008408
QX1410.2083	IPR051016	Diverse Substrate Acetyltransferase	GO:0008080(PANTHER)	WBGene00008408
QX1410.29161	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	lron-6
QX1410.29161	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	lron-6
QX1410.29161	IPR003591	Leucine-rich repeat, typical subtype	-	lron-6
QX1410.29161	IPR003591	Leucine-rich repeat, typical subtype	-	lron-6
QX1410.29161	IPR003591	Leucine-rich repeat, typical subtype	-	lron-6
QX1410.29161	IPR003591	Leucine-rich repeat, typical subtype	-	lron-6
QX1410.29161	IPR003591	Leucine-rich repeat, typical subtype	-	lron-6
QX1410.29161	IPR003591	Leucine-rich repeat, typical subtype	-	lron-6
QX1410.29161	IPR032675	Leucine-rich repeat domain superfamily	-	lron-6
QX1410.29161	IPR032675	Leucine-rich repeat domain superfamily	-	lron-6
QX1410.29161	IPR050333	Small Leucine-Rich Proteoglycans	-	lron-6
QX1410.2268	IPR045231	Protein Yip1/4-like	GO:0005802(PANTHER)|GO:0006888(InterPro)|GO:0006888(PANTHER)|GO:0048280(PANTHER)	WBGene00009336
QX1410.2268	IPR006977	Yip1 domain	GO:0016020(InterPro)	WBGene00009336
QX1410.30856	IPR018490	Cyclic nucleotide-binding domain superfamily	-	sulp-7
QX1410.30856	IPR000595	Cyclic nucleotide-binding domain	-	sulp-7
QX1410.30856	IPR002492	Transposase, Tc1-like	GO:0003677(InterPro)|GO:0006313(InterPro)|GO:0015074(InterPro)	sulp-7
QX1410.30856	IPR038717	Tc1-like transposase, DDE domain	-	sulp-7
QX1410.30856	IPR014710	RmlC-like jelly roll fold	-	sulp-7
QX1410.30856	IPR052338	Transposase_5	-	sulp-7
QX1410.30856	IPR018490	Cyclic nucleotide-binding domain superfamily	-	sulp-7
QX1410.30856	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	sulp-7
QX1410.30856	IPR014710	RmlC-like jelly roll fold	-	sulp-7
QX1410.30856	IPR000595	Cyclic nucleotide-binding domain	-	sulp-7
QX1410.13185	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	IPR000859	CUB domain	-	nas-27
QX1410.13185	IPR000742	EGF-like domain	-	nas-27
QX1410.13185	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	IPR017050	Metallopeptidase, nematode	GO:0008237(InterPro)|GO:0018996(InterPro)	nas-27
QX1410.13185	IPR006026	Peptidase, metallopeptidase	GO:0006508(InterPro)|GO:0008237(InterPro)|GO:0008270(InterPro)	nas-27
QX1410.13185	IPR034035	Astacin-like metallopeptidase domain	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	IPR024079	Metallopeptidase, catalytic domain superfamily	GO:0008237(InterPro)	nas-27
QX1410.13185	IPR000742	EGF-like domain	-	nas-27
QX1410.13185	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-27
QX1410.13185	-	-	GO:0004222(PANTHER)	nas-27
QX1410.13185	IPR035914	Spermadhesin, CUB domain superfamily	-	nas-27
QX1410.11886	IPR001849	Pleckstrin homology domain	-	WBGene00018872
QX1410.11886	IPR031468	Synaptotagmin-like mitochondrial-lipid-binding domain	GO:0008289(InterPro)	WBGene00018872
QX1410.11886	-	-	GO:0005783(PANTHER)|GO:0008289(PANTHER)	WBGene00018872
QX1410.28117	IPR029044	Nucleotide-diphospho-sugar transferases	-	WBGene00304195, sqv-5
QX1410.28117	IPR029044	Nucleotide-diphospho-sugar transferases	-	WBGene00304195, sqv-5
QX1410.28117	IPR008428	Chondroitin N-acetylgalactosaminyltransferase	GO:0008376(InterPro)|GO:0032580(InterPro)	WBGene00304195, sqv-5
QX1410.28117	IPR029044	Nucleotide-diphospho-sugar transferases	-	WBGene00304195, sqv-5
QX1410.28117	IPR051227	Chondroitin sulfate glycosyltransferase	GO:0008376(PANTHER)|GO:0030206(PANTHER)|GO:0047238(PANTHER)	WBGene00304195, sqv-5
QX1410.28458	IPR050341	Serine/threonine-protein phosphatase PP1 catalytic subunit	GO:0004722(PANTHER)|GO:0005634(PANTHER)|GO:0005737(PANTHER)	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR029052	Metallo-dependent phosphatase-like	-	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR004843	Calcineurin-like, phosphoesterase domain	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.28458	IPR029052	Metallo-dependent phosphatase-like	-	WBGene00009054, WBGene00044347
QX1410.28458	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	GO:0016787(InterPro)	WBGene00009054, WBGene00044347
QX1410.12296	IPR050149	Collagen superfamily	GO:0005615(PANTHER)|GO:0030020(PANTHER)|GO:0030198(PANTHER)|GO:0031012(PANTHER)|GO:0062023(PANTHER)	col-87
QX1410.12296	IPR008160	Collagen triple helix repeat	-	col-87
QX1410.12296	IPR008160	Collagen triple helix repeat	-	col-87
QX1410.37958	IPR010982	Lambda repressor-like, DNA-binding domain superfamily	GO:0003677(InterPro)	NA
QX1410.27367	IPR013083	Zinc finger, RING/FYVE/PHD-type	-	marc-4
QX1410.27367	IPR011016	Zinc finger, RING-CH-type	GO:0008270(InterPro)	marc-4
QX1410.27367	IPR011016	Zinc finger, RING-CH-type	GO:0008270(InterPro)	marc-4
QX1410.27367	IPR011016	Zinc finger, RING-CH-type	GO:0008270(InterPro)	marc-4
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	-	-	GO:0016020(PANTHER)	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR036291	NAD(P)-binding domain superfamily	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR001763	Rhodanese-like domain	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.37419	IPR020904	Short-chain dehydrogenase/reductase, conserved site	-	WBGene00016350, WBGene00219274, dhs-30
QX1410.34217	-	-	GO:0000796(PANTHER)|GO:0007076(PANTHER)	dpy-27
QX1410.34217	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	dpy-27
QX1410.34217	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	dpy-27
QX1410.34217	IPR010935	SMCs flexible hinge	GO:0005515(InterPro)|GO:0005524(InterPro)|GO:0005694(InterPro)|GO:0051276(InterPro)	dpy-27
QX1410.34217	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	dpy-27
QX1410.34217	IPR003395	RecF/RecN/SMC, N-terminal	-	dpy-27
QX1410.34217	IPR036277	SMCs flexible hinge superfamily	GO:0005515(InterPro)|GO:0005524(InterPro)|GO:0005694(InterPro)|GO:0051276(InterPro)	dpy-27
QX1410.34217	IPR010935	SMCs flexible hinge	GO:0005515(InterPro)|GO:0005524(InterPro)|GO:0005694(InterPro)|GO:0051276(InterPro)	dpy-27
QX1410.30098	IPR044666	Cyclophilin-type peptidyl-prolyl cis-trans isomerase, cyclophilin A-like	GO:0000413(PANTHER)|GO:0003755(PANTHER)	cyn-15
QX1410.30098	IPR020892	Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site	GO:0003755(InterPro)|GO:0006457(InterPro)	cyn-15
QX1410.30098	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	GO:0000413(InterPro)|GO:0003755(InterPro)	cyn-15
QX1410.30098	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	GO:0000413(InterPro)|GO:0003755(InterPro)	cyn-15
QX1410.30098	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	GO:0000413(InterPro)|GO:0003755(InterPro)	cyn-15
QX1410.30098	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	GO:0000413(InterPro)|GO:0003755(InterPro)	cyn-15
QX1410.30098	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	GO:0000413(InterPro)|GO:0003755(InterPro)	cyn-15
QX1410.30098	IPR001680	WD40 repeat	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR001680	WD40 repeat	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR001680	WD40 repeat	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR001680	WD40 repeat	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR001680	WD40 repeat	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	GO:0000413(InterPro)|GO:0003755(InterPro)	cyn-15
QX1410.30098	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	GO:0000413(InterPro)|GO:0003755(InterPro)	cyn-15
QX1410.30098	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515(InterPro)	cyn-15
QX1410.30098	IPR029000	Cyclophilin-like domain superfamily	-	cyn-15
QX1410.30098	IPR029000	Cyclophilin-like domain superfamily	-	cyn-15
QX1410.33344	IPR000198	Rho GTPase-activating protein domain	GO:0007165(InterPro)	NA
QX1410.33344	IPR000210	BTB/POZ domain	GO:0005515(InterPro)	NA
QX1410.33344	IPR011333	SKP1/BTB/POZ domain superfamily	-	NA
QX1410.33344	IPR008974	TRAF-like	GO:0005515(InterPro)	NA
QX1410.33344	IPR000210	BTB/POZ domain	GO:0005515(InterPro)	NA
QX1410.33344	IPR002083	MATH/TRAF domain	GO:0005515(InterPro)	NA
QX1410.33344	IPR052664	BTB and MATH domain-containing protein	-	NA
QX1410.33344	IPR002083	MATH/TRAF domain	GO:0005515(InterPro)	NA
QX1410.33344	IPR002083	MATH/TRAF domain	GO:0005515(InterPro)	NA
QX1410.33344	IPR000210	BTB/POZ domain	GO:0005515(InterPro)	NA
QX1410.33344	IPR002083	MATH/TRAF domain	GO:0005515(InterPro)	NA
QX1410.33344	IPR011333	SKP1/BTB/POZ domain superfamily	-	NA
QX1410.6378	IPR013783	Immunoglobulin-like fold	-	WBGene00007987
QX1410.6378	IPR008962	PapD-like superfamily	-	WBGene00007987
QX1410.6378	IPR000535	Major sperm protein (MSP) domain	-	WBGene00007987
QX1410.6378	IPR000535	Major sperm protein (MSP) domain	-	WBGene00007987
QX1410.6378	IPR051155	Nematode Major Sperm	-	WBGene00007987
QX1410.25285	IPR057272	Piwi domain, nematodes	-	NA
QX1410.25285	IPR036085	PAZ domain superfamily	GO:0005515(InterPro)	NA
QX1410.25285	IPR003100	PAZ domain	GO:0003723(InterPro)|GO:0005515(InterPro)	NA
QX1410.25285	IPR012337	Ribonuclease H-like superfamily	-	NA
QX1410.25285	IPR003165	Piwi domain	GO:0003676(InterPro)	NA
QX1410.25285	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	NA
QX1410.25285	IPR003100	PAZ domain	GO:0003723(InterPro)|GO:0005515(InterPro)	NA
QX1410.25285	IPR003165	Piwi domain	GO:0003676(InterPro)	NA
QX1410.25285	IPR003165	Piwi domain	GO:0003676(InterPro)	NA
QX1410.6045	IPR036259	MFS transporter superfamily	-	WBGene00012170
QX1410.6045	IPR036259	MFS transporter superfamily	-	WBGene00012170
QX1410.6045	IPR051068	Major Facilitator Superfamily Domain-Containing Protein	GO:0005765(PANTHER)	WBGene00012170
QX1410.6045	IPR011701	Major facilitator superfamily	GO:0022857(InterPro)|GO:0055085(InterPro)	WBGene00012170
QX1410.9231	IPR000615	Bestrophin	GO:0005254(PANTHER)	best-5
QX1410.9231	IPR021134	Bestrophin-like	GO:0005254(InterPro)	best-5
QX1410.27934	IPR055408	MROH2B-like, HEAT-repeats domain	-	hpo-27
QX1410.27934	IPR016024	Armadillo-type fold	-	hpo-27
QX1410.27934	IPR056282	MROH2B-like, N-terminal HEAT-repeats domain	-	hpo-27
QX1410.27934	IPR016024	Armadillo-type fold	-	hpo-27
QX1410.27934	IPR011989	Armadillo-like helical	-	hpo-27
QX1410.27934	IPR055406	Maestro/Maestro-like, HEAT-repeats domain	-	hpo-27
QX1410.27934	IPR011989	Armadillo-like helical	-	hpo-27
QX1410.27934	IPR048465	Maestro-like, HEAT-repeats domain	-	hpo-27
QX1410.27934	IPR011989	Armadillo-like helical	-	hpo-27
QX1410.27934	IPR045206	Maestro heat-like repeat-containing protein	GO:0005737(PANTHER)	hpo-27
QX1410.27934	IPR011989	Armadillo-like helical	-	hpo-27
QX1410.27934	IPR016024	Armadillo-type fold	-	hpo-27
QX1410.37840	IPR035914	Spermadhesin, CUB domain superfamily	-	WBGene00009530
QX1410.37840	IPR035914	Spermadhesin, CUB domain superfamily	-	WBGene00009530
QX1410.37840	IPR000859	CUB domain	-	WBGene00009530
QX1410.37840	IPR000859	CUB domain	-	WBGene00009530
QX1410.37840	IPR000859	CUB domain	-	WBGene00009530
QX1410.37840	IPR000859	CUB domain	-	WBGene00009530
QX1410.37840	IPR000859	CUB domain	-	WBGene00009530
QX1410.37840	IPR000859	CUB domain	-	WBGene00009530
QX1410.37840	IPR035914	Spermadhesin, CUB domain superfamily	-	WBGene00009530
QX1410.37840	IPR035914	Spermadhesin, CUB domain superfamily	-	WBGene00009530
QX1410.37840	IPR000859	CUB domain	-	WBGene00009530
QX1410.39773	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	WBGene00010854
QX1410.24643	IPR002645	STAS domain	-	sulp-4
QX1410.24643	IPR036513	STAS domain superfamily	-	sulp-4
QX1410.24643	IPR001902	SLC26A/SulP transporter	GO:0016020(InterPro)|GO:0055085(InterPro)	sulp-4
QX1410.24643	IPR011547	SLC26A/SulP transporter domain	GO:0016020(InterPro)	sulp-4
QX1410.24643	IPR036513	STAS domain superfamily	-	sulp-4
QX1410.24643	IPR001902	SLC26A/SulP transporter	GO:0016020(InterPro)|GO:0055085(InterPro)	sulp-4
QX1410.24643	IPR002645	STAS domain	-	sulp-4
QX1410.40216	IPR045888	Endoplasmic reticulum vesicle transporter	GO:0000139(PANTHER)|GO:0005783(PANTHER)|GO:0005789(PANTHER)|GO:0006888(PANTHER)|GO:0006890(PANTHER)|GO:0016020(PANTHER)|GO:0030134(PANTHER)	erv-46
QX1410.40216	IPR012936	Endoplasmic reticulum vesicle transporter, C-terminal	-	erv-46
QX1410.40216	IPR039542	Endoplasmic reticulum vesicle transporter, N-terminal	-	erv-46
QX1410.32395	IPR036179	Immunoglobulin-like domain superfamily	-	rig-6
QX1410.32395	IPR003961	Fibronectin type III	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR013783	Immunoglobulin-like fold	-	rig-6
QX1410.32395	IPR013783	Immunoglobulin-like fold	-	rig-6
QX1410.32395	IPR036179	Immunoglobulin-like domain superfamily	-	rig-6
QX1410.32395	IPR013783	Immunoglobulin-like fold	-	rig-6
QX1410.32395	IPR036116	Fibronectin type III superfamily	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR036179	Immunoglobulin-like domain superfamily	-	rig-6
QX1410.32395	IPR007110	Immunoglobulin-like domain	-	rig-6
QX1410.32395	IPR003961	Fibronectin type III	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR013098	Immunoglobulin I-set	-	rig-6
QX1410.32395	IPR013098	Immunoglobulin I-set	-	rig-6
QX1410.32395	IPR016187	C-type lectin fold	-	rig-6
QX1410.32395	IPR003961	Fibronectin type III	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR013783	Immunoglobulin-like fold	-	rig-6
QX1410.32395	IPR003961	Fibronectin type III	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR013783	Immunoglobulin-like fold	-	rig-6
QX1410.32395	IPR036116	Fibronectin type III superfamily	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR003961	Fibronectin type III	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR003961	Fibronectin type III	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR003961	Fibronectin type III	GO:0005515(InterPro)	rig-6
QX1410.32395	IPR003598	Immunoglobulin subtype 2	-	rig-6
QX1410.32395	IPR003598	Immunoglobulin subtype 2	-	rig-6
QX1410.32395	IPR003598	Immunoglobulin subtype 2	-	rig-6
QX1410.32395	IPR003598	Immunoglobulin subtype 2	-	rig-6
QX1410.32395	IPR007110	Immunoglobulin-like domain	-	rig-6
QX1410.32395	IPR007110	Immunoglobulin-like domain	-	rig-6
QX1410.32395	IPR013783	Immunoglobulin-like fold	-	rig-6
QX1410.32395	IPR013783	Immunoglobulin-like fold	-	rig-6
QX1410.32395	IPR036179	Immunoglobulin-like domain superfamily	-	rig-6
QX1410.32395	IPR007110	Immunoglobulin-like domain	-	rig-6
QX1410.32395	IPR003599	Immunoglobulin domain subtype	-	rig-6
QX1410.32395	IPR003599	Immunoglobulin domain subtype	-	rig-6
QX1410.32395	IPR003599	Immunoglobulin domain subtype	-	rig-6
QX1410.32395	IPR003599	Immunoglobulin domain subtype	-	rig-6
QX1410.32395	IPR007110	Immunoglobulin-like domain	-	rig-6
QX1410.32395	-	-	GO:0005886(PANTHER)|GO:0007411(PANTHER)|GO:0030424(PANTHER)|GO:0098609(PANTHER)	rig-6
QX1410.32395	IPR036179	Immunoglobulin-like domain superfamily	-	rig-6
QX1410.32395	IPR007110	Immunoglobulin-like domain	-	rig-6
QX1410.36195	IPR036388	Winged helix-like DNA-binding domain superfamily	-	WBGene00018499
QX1410.36195	IPR009057	Homedomain-like superfamily	-	WBGene00018499
QX1410.36195	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	WBGene00018499
QX1410.28397	-	-	GO:0003756(PANTHER)|GO:0005783(PANTHER)|GO:0006457(PANTHER)|GO:0034976(PANTHER)	pdi-3
QX1410.28397	IPR013766	Thioredoxin domain	-	pdi-3
QX1410.28397	IPR017937	Thioredoxin, conserved site	-	pdi-3
QX1410.28397	IPR005788	Protein disulfide-isomerase, thioredoxin-like domain	GO:0003756(InterPro)	pdi-3
QX1410.28397	IPR005788	Protein disulfide-isomerase, thioredoxin-like domain	GO:0003756(InterPro)	pdi-3
QX1410.28397	IPR005792	Protein disulphide isomerase	GO:0003756(InterPro)	pdi-3
QX1410.28397	IPR036249	Thioredoxin-like superfamily	-	pdi-3
QX1410.28397	IPR041868	Protein disulfide-isomerase A3, first redox inactive TRX-like domain b	-	pdi-3
QX1410.28397	IPR036249	Thioredoxin-like superfamily	-	pdi-3
QX1410.28397	IPR013766	Thioredoxin domain	-	pdi-3
QX1410.28397	IPR013766	Thioredoxin domain	-	pdi-3
QX1410.28397	IPR036249	Thioredoxin-like superfamily	-	pdi-3
QX1410.28397	IPR017937	Thioredoxin, conserved site	-	pdi-3
QX1410.28397	IPR036249	Thioredoxin-like superfamily	-	pdi-3
QX1410.28397	IPR013766	Thioredoxin domain	-	pdi-3
QX1410.35105	IPR052728	Oxygen and lipid transport regulator	-	ndg-4
QX1410.35105	IPR006621	Nose resistant-to-fluoxetine protein, N-terminal	-	ndg-4
QX1410.35105	IPR006621	Nose resistant-to-fluoxetine protein, N-terminal	-	ndg-4
QX1410.24877	IPR001810	F-box domain	GO:0005515(InterPro)	WBGene00012117
QX1410.24877	IPR036047	F-box-like domain superfamily	GO:0005515(InterPro)	WBGene00012117
QX1410.24877	IPR001810	F-box domain	GO:0005515(InterPro)	WBGene00012117
QX1410.23713	IPR000210	BTB/POZ domain	GO:0005515(InterPro)	pei-2
QX1410.23713	IPR011333	SKP1/BTB/POZ domain superfamily	-	pei-2
QX1410.23713	IPR000210	BTB/POZ domain	GO:0005515(InterPro)	pei-2
QX1410.23713	IPR011333	SKP1/BTB/POZ domain superfamily	-	pei-2
QX1410.23713	IPR000210	BTB/POZ domain	GO:0005515(InterPro)	pei-2
QX1410.29799	IPR003235	Nematode insulin-like peptide, beta type	GO:0005179(InterPro)|GO:0005576(InterPro)	NA
QX1410.10890	IPR001304	C-type lectin-like	-	NA
QX1410.10890	IPR016187	C-type lectin fold	-	NA
QX1410.10890	IPR016186	C-type lectin-like/link domain superfamily	-	NA
QX1410.10890	IPR001304	C-type lectin-like	-	NA
QX1410.10890	IPR001304	C-type lectin-like	-	NA
